id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8941568,2 bedroom air apartment with a view,46740318,Darren,,Waverley,-33.883861102098045,151.28134276133738,Entire home/apt,160,6,1,2016-11-24,0.23,1,0
4681721,Balcony-Ensuite 600m to Bondi Beach,24211465,Blair,,Waverley,-33.88525352410174,151.28176202069824,Private room,80,5,1,2015-12-02,0.06,1,365
13495196,Private Room in beach apartment in Bondi,73432322,Janine,,Waverley,-33.89507396730306,151.27022539574804,Private room,39,12,0,,,1,0
16444310,Main bedroom with on suite Bondi,20191986,Ieva,,Waverley,-33.88230892799337,151.26990443903517,Private room,70,1,0,,,1,362
15395713,"harbour and beach views, cosy room close to Bondi",58313719,Jane,,Waverley,-33.881315158058875,151.28085262994088,Private room,150,7,2,2017-01-06,0.38,1,365
16444000,Beautiful studio close to the beach,50758465,Samantha,,Waverley,-33.88786609686221,151.27556157489133,Entire home/apt,271,2,4,2017-03-30,1.97,1,71
4123202,Stylish Beach Pad,12891447,Chris,,Waverley,-33.89361032152845,151.27228885148705,Entire home/apt,175,2,29,2017-03-04,0.95,1,354
9097654,"Large bedroom, panoramic views",20458493,Richard,,Waverley,-33.889048516103934,151.27959308205607,Private room,120,1,1,2017-01-01,0.32,1,247
2484762,Designer Apartment in Bondi Beach,12714526,Jennifer,,Waverley,-33.89287083182788,151.27022869904934,Entire home/apt,155,1,54,2017-03-04,1.47,1,349
16901895,Bright and modern 1 bed apartment with ocean views,5337968,Eoin,,Waverley,-33.887771868622465,151.2652561967664,Entire home/apt,150,4,0,,,1,0
9927741,Private Room available Bondi Beach,14818495,Drew,,Waverley,-33.889497188023604,151.27564594883236,Private room,148,1,0,,,1,0
16313839,Brilliant Bondi Beachside Pad,12401501,Joanne,,Waverley,-33.89275932953525,151.2690607575605,Entire home/apt,451,3,0,,,1,0
6548839,Modern 1 bdrm Bondi Beach Ocean views,34253964,Mai,,Waverley,-33.88912056140742,151.270473576417,Entire home/apt,169,5,4,2016-10-04,0.19,1,0
4615473,Amazing Bondi view - Sunny room,19449007,Flore-Anne,,Waverley,-33.89153740026308,151.26419611859205,Private room,55,1,6,2016-02-12,0.23,3,277
5500173,Bondi Tamarama Beach House,28528250,Jonathan,,Waverley,-33.897378300014985,151.27043341418786,Entire home/apt,340,2,1,2017-02-15,0.60,1,0
16772350,Tamarama Beach home,10299530,Julien,,Waverley,-33.898503522492646,151.27250105923264,Entire home/apt,551,2,1,2017-01-28,0.44,1,11
17852510,awesome apartment bondi beach,79198767,Daniel,,Waverley,-33.88773290194036,151.2658435898938,Private room,70,1,0,,,1,136
11266133,Single queen bed room,58817065,Giorgio,,Waverley,-33.88770639585034,151.2684714982394,Private room,150,1,0,,,1,364
15397822,Beach House Hastings Parade Bondi Beach Jon's Room,98509364,Eddy,,Waverley,-33.889870632045344,151.28474141925216,Private room,70,3,3,2017-02-23,0.66,4,12
9496548,Bright Big 1 Bed Apt + Balcony,3931568,Sheri,,Waverley,-33.875913610927306,151.2741108179099,Entire home/apt,141,5,4,2016-02-02,0.24,1,0
9829012,Peace and tranquility in Bondi,38126901,Sarah,,Waverley,-33.89360877879723,151.25879415628123,Entire home/apt,275,1,1,2016-01-03,0.07,1,0
15756844,Large modern house w/ pool 2 min to Tamarama beach,24341472,Lilian,,Waverley,-33.899549070747575,151.27080805658008,Entire home/apt,451,5,1,2017-01-06,0.33,1,91
7335464,Spacious Beach House With Waterview,2952718,Donna,,Waverley,-33.883978245093886,151.2811394669105,Entire home/apt,750,7,1,2016-01-01,0.07,1,23
4582944,Seaview Apartment Near Bondi ,23755824,Jonathan,,Waverley,-33.86028066311402,151.28223289999545,Entire home/apt,321,7,0,,,1,0
4582940,Beach Pad w/ Sunny Private Garden,3705376,Carlos,,Waverley,-33.88565231743088,151.2742983828587,Entire home/apt,250,2,4,2015-12-31,0.16,1,364
16182797,Sunny Bondi apartment with ocean views,105668724,Megan,,Waverley,-33.89619930564646,151.26393051979818,Entire home/apt,300,2,2,2017-01-02,0.56,1,53
13495164,Beautiful 2 Bedroom Modern Bronte Apartment,25377067,Kaila,,Waverley,-33.90254589701744,151.26134997989928,Entire home/apt,280,4,3,2016-12-31,0.36,1,0
17427273,One room to rent 350 per week,117890686,Marie,,Waverley,-33.8936913095413,151.24445838509646,Private room,51,23,0,,,1,364
10283844,Sunny & spacious beachside apt (2BR / 2 bathrooms),4267385,Romain,,Waverley,-33.887537212790996,151.26983427539983,Entire home/apt,448,6,0,,,1,0
11660065,Bondi Beach Pad,9174303,Anna,,Waverley,-33.88825064324199,151.27374315927017,Entire home/apt,244,2,4,2016-12-31,0.35,1,280
15132512,2 bedroom 2 storey house in Bondi Junction,2855698,David,,Waverley,-33.89305661251866,151.24381629149724,Entire home/apt,219,2,1,2017-03-23,0.68,5,281
16492174,Master bedroom in Bondi w/ ensuite,108306251,Anna,,Waverley,-33.893272599065995,151.26397812339235,Private room,80,1,1,2017-01-01,0.32,1,179
9037647,Wake up to waves crashing in Bronte,23950566,Tahnee-Lee,,Waverley,-33.904721571431615,151.26740377698235,Private room,100,3,1,2016-01-05,0.07,1,0
10025855,One bedroom sleeps two Bondi beach,51477838,Harry,,Waverley,-33.89411394708077,151.26853829899338,Private room,141,1,0,,,1,0
9432697,"Beautiful room, great location!!",48892021,Rachel,,Waverley,-33.89122650492041,151.24625024538076,Private room,88,14,1,2015-11-17,0.06,1,35
3075667,Spacious BONDI BEACH apartment,13393385,Camille,,Waverley,-33.89367809754034,151.26914952965237,Entire home/apt,200,7,4,2015-11-19,0.12,1,0
16442343,Cosy room in a beautiful unit close to the beach,79387592,Ricardo,,Waverley,-33.89291877130316,151.27089620555924,Private room,95,3,0,,,2,20
4318125,Summer on the beach in Sydney,20682221,David,,Waverley,-33.90712676324541,151.25746614761658,Entire home/apt,91,2,9,2017-01-13,0.33,1,0
16442255,Bondi Beach Pad,87005986,Norman,,Waverley,-33.893252785757284,151.26303631357968,Entire home/apt,120,1,15,2017-03-27,4.95,1,87
17752973,Modern/Retro Room in Brand New Apt Bondi Beach,8047188,Lucia,,Waverley,-33.894542545817565,151.26834463526725,Private room,180,2,0,,,2,179
4842292,Spacious 2 Bedroom Apartment,24920215,Guil,,Waverley,-33.89457693546607,151.26694673891765,Private room,70,4,1,2015-01-01,0.04,1,277
16098286,Queen Bedroom In A Stunning Flat | Top Location,104935032,Ricky And Lenka,,Waverley,-33.890597817281815,151.28066815586286,Private room,99,1,10,2017-03-31,2.86,1,179
15591075,TAKE A BREAK - ROOM  for short stays -,99032428,Angela,,Waverley,-33.893636444102825,151.2435289040218,Private room,54,1,26,2017-04-03,4.76,3,63
13493907,BONDI BEACH Campbell Parade Pacific 408 - L'Abode,7409213,Lisa L'Abode Accommodation,,Waverley,-33.890047447468895,151.2745484253262,Entire home/apt,1062,4,0,,,156,110
1894018,BONDI Penkivil Street L'Abode,7409213,Lisa L'Abode Accommodation,,Waverley,-33.890121209508095,151.2626485290243,Entire home/apt,180,2,3,2017-02-19,0.12,156,111
15328842,Close to the city park-side living,97702411,Tomas,,Waverley,-33.89639051958654,151.24221218080993,Private room,83,1,9,2017-03-22,1.63,1,17
6415827,"Fresh, quiet and leafy house",8127365,Aldous,,Waverley,-33.89720316933315,151.265374442384,Entire home/apt,349,3,4,2017-03-03,1.13,2,0
9758087,"Sunny, spacious 4-bed beach house",50323561,Lisa-Marie,,Waverley,-33.88553337899736,151.27130699520978,Entire home/apt,200,7,0,,,1,0
4365362,BONDI 4 BED HOUSE WIFI,4298915,Awaba,,Waverley,-33.89802355866531,151.25821868246885,Entire home/apt,646,7,0,,,54,0
1893048,Lovely 2 br Bondi Beach Apartment,9839303,Sonal,,Waverley,-33.88297662518236,151.27203962423238,Entire home/apt,219,10,1,2014-01-06,0.03,2,0
6545838,Harbour/ocean view aptmt near CBD,34151348,John,,Waverley,-33.890719462657934,151.25300607481165,Entire home/apt,200,4,3,2015-12-14,0.18,1,29
16245161,Bondi Garden Apartment with Jacuzzi,106208343,Sayaka HomeHost,,Waverley,-33.88764372463913,151.26601662844112,Entire home/apt,225,4,0,,,1,91
4841873,Hamptons Designer Bondi Beach house,24917997,Gail,,Waverley,-33.88189129753771,151.27617232297914,Entire home/apt,650,7,2,2017-01-03,0.13,1,0
4526838,That home feeling  - 2,3666625,Gustavo,,Waverley,-33.8942758867959,151.26941215903693,Private room,67,2,8,2017-03-31,0.29,2,110
1892705,Bedroom Suite Close to the Beach,9838091,Jeffrey,,Waverley,-33.88771937395439,151.27291520710165,Private room,75,3,4,2014-09-18,0.10,1,0
3596529,Large bedroom 1min from Bondi Beach,18122102,Lauralyn,,Waverley,-33.895191445293456,151.27017062881566,Private room,39,1,0,,,1,0
6545645,Beautiful room in front of TheOcean,34238516,Francesca,,Waverley,-33.89103503610469,151.27446988426033,Private room,85,2,5,2017-03-03,0.30,1,359
17686754,Big size 1bedroom + studio just across the beach,110564952,Josefina,,Waverley,-33.889732013458406,151.28191741068656,Entire home/apt,180,2,0,,,1,27
4252714,Quintessential Bondi Beach House,16026854,Kirstie,,Waverley,-33.88842766371972,151.28179536774243,Entire home/apt,1000,5,2,2015-11-30,0.12,50,365
4841364,"Beach Holiday, Garden Apartment",7232372,Karon,,Waverley,-33.89255284884931,151.25784184708377,Entire home/apt,135,30,5,2016-06-26,0.18,1,178
13819625,Bright and big room in the heart of Bondi beach,33167970,Silvia,,Waverley,-33.88653422278111,151.27123592091607,Private room,150,1,1,2016-11-28,0.23,2,10
16178684,Large private room - Bondi Junction,105630561,Jodie,,Waverley,-33.89523784487155,151.24306837312503,Private room,49,14,1,2016-12-29,0.31,1,36
16244199,Bondi Beach Getaway - 1 min from the sand!,50245093,Lucy,,Waverley,-33.889329571605714,151.28431045097025,Private room,91,3,1,2017-02-05,0.51,2,0
16833967,5 minute walk to Bondi beach!,34220270,Katie,,Waverley,-33.89505157189919,151.2636695085775,Private room,80,1,1,2017-02-10,0.56,1,51
16440682,Room with panoramic views and Close to Beach,7260334,Mathijs,,Waverley,-33.894397577883815,151.268522700985,Private room,70,1,0,,,1,124
15589530,Easter in Bondi!,25119348,Mike,,Waverley,-33.888251060391084,151.27495611394392,Entire home/apt,200,5,3,2017-01-07,0.90,1,118
3006604,Apartment near iconic Bondi Beach.,5355060,Brendan,,Waverley,-33.883690517319565,151.2785879541197,Entire home/apt,150,1,0,,,1,0
16441469,Bondi Apartment Between Bondi Beach / Bondi Junc,42252596,Benny,,Waverley,-33.89105759297539,151.26065077538397,Private room,70,1,15,2017-03-31,4.79,1,49
13033575,COOL APARTMENT OPPOSITE BONDI BEACH,72042651,Louise,,Waverley,-33.88950883676231,151.2790549697585,Entire home/apt,89,2,8,2017-03-07,0.81,1,339
4710375,Central Bondi Beach - Free Wifi,7788019,Susannah,,Waverley,-33.88891940938831,151.27350961071076,Private room,78,5,51,2017-03-24,1.86,1,41
8511466,Bondi Beach Apartment w Rooftop,12870324,Emily,,Waverley,-33.891513120897415,151.27242931494632,Entire home/apt,169,1,1,2015-12-24,0.06,1,0
15457183,Perfect Family 2BR Beach Pad,55972503,Mandy,,Waverley,-33.88606557749074,151.26979592411732,Entire home/apt,349,2,2,2017-03-19,0.63,1,2
16637590,Beautiful queen room in Bondi Beach,59399874,Hayley,,Waverley,-33.88810758929546,151.27229095359883,Private room,75,2,0,,,1,49
7134344,North Bondi beach pad,12735175,Michael,,Waverley,-33.885963180854056,151.2787233089617,Entire home/apt,250,3,30,2017-01-02,1.60,2,5
16243855,Enjoy summer in Bondi with a View!,106194341,Luca,,Waverley,-33.88339672810193,151.26956534163122,Private room,100,1,1,2017-02-28,0.83,1,168
12919856,Cozy room with ocean breeze,34651456,Alex,,Waverley,-33.8896060614713,151.2821927896101,Private room,60,2,4,2016-12-16,0.36,3,33
14339793,Stunning Queen bedroom with Balcony and Parking!,12537115,Lucy,,Waverley,-33.889690110940975,151.28482701297605,Private room,100,1,2,2016-11-12,0.28,3,123
5298281,BRONTE BEACH HOUSE AMAZING VIEWS,21396900,Mal,,Waverley,-33.90702873441684,151.26650980635344,Entire home/apt,700,7,12,2017-03-14,0.50,2,42
17422312,Room available in a spacious modern apartment,117845100,Niamh,,Waverley,-33.8934228751008,151.24596937167797,Private room,64,2,2,2017-03-09,1.54,1,0
9239345,Designer Bondi Beach Apartment,10486102,Jon,,Waverley,-33.88616230815905,151.2813229166388,Entire home/apt,191,2,13,2017-01-12,0.81,1,238
2545514,North Bondi - Fresh Beach Apartment,12807579,Amy,,Waverley,-33.88970798624932,151.28480610422892,Private room,75,1,5,2016-04-22,0.14,2,303
6543154,Beautiful Bondi Beach Apartment,34214620,Sarah,,Waverley,-33.89132612592748,151.28411096270358,Entire home/apt,91,1,0,,,1,0
13031165,Top floor penthouse apartment,72009224,Steven,,Waverley,-33.89905598038685,151.25425517054433,Private room,60,1,27,2017-03-14,2.65,1,51
9033448,Sunny Cosy Bondi Studio,31569743,Jodie,,Waverley,-33.8950566795966,151.26591064551232,Entire home/apt,135,2,5,2017-03-07,0.56,1,310
13161698,Two minutes from the beach bright and modern flat,9426824,Jessica,,Waverley,-33.888886548354016,151.27763357321695,Private room,91,3,0,,,1,0
9950394,Gorgeous Bondi Victorian terrace,19898030,Lorraine,,Waverley,-33.893298097982104,151.25737876254837,Private room,95,2,61,2017-03-21,3.99,1,14
1365195,Bronte Beach Apartment Brown St  L'Abode,7409213,Lisa L'Abode Accommodation,,Waverley,-33.90072736971932,151.25840472791424,Entire home/apt,116,3,3,2016-07-03,0.09,156,109
10343448,Beautiful Bondi/Tamarama Apartment,32835867,Alejandro,,Waverley,-33.89493865096117,151.26884933209612,Entire home/apt,100,1,1,2016-06-19,0.10,1,0
17683105,Beautiful Beachside Home,16026854,Kirstie,,Waverley,-33.89414577009395,151.26826610473353,Entire home/apt,501,5,0,,,50,365
7459441,Contemporary home in Bondi Junction,6479699,Geraldine,,Waverley,-33.89429276533928,151.24856044888796,Entire home/apt,501,7,0,,,1,72
4379944,Great Location,4187852,Alethea,,Waverley,-33.873851720440705,151.27388859292003,Entire home/apt,141,3,1,2016-01-05,0.07,1,5
15848008,"Breezy, light 2 bedroom apartment in Bondi",102669057,Jessica,,Waverley,-33.89216708728352,151.26289991177438,Entire home/apt,244,395,9,2017-02-05,2.08,1,178
16667117,¡2 mins walking from Bondi Beach!,98982826,Rony,,Waverley,-33.887502802262304,151.27006555230344,Entire home/apt,100,1,3,2017-01-28,1.20,1,65
17945055,Bronte Pad,4923725,Angela,,Waverley,-33.900226505884795,151.26102880393694,Entire home/apt,130,2,0,,,1,18
18010586,Beachfront designer studio - Bondi Beach,22740968,Kerstin,,Waverley,-33.889584528853035,151.28267123364654,Entire home/apt,194,2,0,,,1,11
3405902,"Bondi Beach Villa, seconds to beach",113874,Bondi Beach Holiday Homes,,Waverley,-33.8937899996257,151.27239430166327,Entire home/apt,1000,5,1,2014-12-28,0.04,52,66
15651276,Cozy sunny room in quiet apartment,38081604,Patricia,,Waverley,-33.89337618212714,151.27249566930246,Private room,32,4,2,2016-12-31,0.38,2,15
3264942,"Beach Loft - 2 Beds, Modern, Views!",16110707,Darryl,,Waverley,-33.894387194285464,151.26666815673576,Entire home/apt,200,3,6,2017-01-06,0.20,1,0
12177833,A Holiday on Bondi Beach,63550534,Erin,,Waverley,-33.89185033429818,151.28410525436541,Private room,91,5,1,2016-04-14,0.08,1,0
14995871,Bondi Beach Gem in Ben Buckler,9976463,Ann,,Waverley,-33.89069098547465,151.2848605916724,Entire home/apt,138,30,15,2017-04-03,2.43,1,178
6035736,Sth Bondi Beach (Francis St) Master Bedroom w Deck,9138034,Adam,,Waverley,-33.89622889137771,151.271855988701,Private room,100,1,0,,,3,0
17944967,Nice room in Bondi beach!,30627752,Margot,,Waverley,-33.88765901928701,151.26863636120686,Private room,70,2,0,,,1,238
16044420,Art Deco in Bondi Beach,2872703,James,,Waverley,-33.88549978742857,151.26972455701156,Entire home/apt,191,2,2,2017-02-05,0.46,1,45
1364351,The Nest Bondi - amazing views!,364229,Magali,,Waverley,-33.88943666035581,151.26290253615463,Entire home/apt,280,4,5,2016-01-03,0.12,1,361
9884026,Ideally situated Bondi apartment,50848498,Rebecca,,Waverley,-33.89270568958498,151.25950907489192,Entire home/apt,160,1,0,,,1,0
6672708,BONDI BEACH SHARE ACCOM 8.1,34923740,Surfside,,Waverley,-33.89002155522411,151.27222284812382,Shared room,35,1,12,2017-03-05,0.59,18,365
17944895,Affluent Apartment Living With Ocean Views,38478183,Anna,,Waverley,-33.863007714594545,151.27927007593516,Entire home/apt,198,2,0,,,25,116
9621781,Private room in modern apt by beach,10620765,Michael,,Waverley,-33.887550540756266,151.273643517196,Private room,91,2,0,,,1,0
13947151,North Bondi Comfy Home,83005622,Gabriel,,Waverley,-33.88088392367095,151.2759680292535,Entire home/apt,501,4,1,2017-01-25,0.43,1,181
7687553,Designer apartment 100m from Beach!,3439963,Colin,,Waverley,-33.88968559086564,151.27414611955322,Entire home/apt,399,5,9,2016-10-18,0.45,1,364
11260163,Two bedroom Apartment in Bronte,7159236,Angela,,Waverley,-33.90489685950982,151.25863348129786,Private room,50,1,0,,,2,0
381135,Bright/Beachfront Bondi Apartment!,1911628,Cathy,,Waverley,-33.88873164593438,151.27706064078592,Entire home/apt,129,2,17,2017-03-12,0.29,2,342
12570840,Individua bed in double room,30781917,Fernando,,Waverley,-33.887847521974365,151.26646599005133,Shared room,22,1,0,,,2,0
11325554,Modern room 12 min walk from beach,4382941,Courtney,,Waverley,-33.883627820780504,151.26932578465895,Private room,70,3,4,2017-03-12,0.30,1,350
7119549,Room in Bondi Beach artists home,5429739,Sarah,,Waverley,-33.89355196453013,151.27139985964183,Private room,70,2,7,2017-03-18,0.33,1,0
10014752,Queen room in Bondi Junction,13971348,Charlie,,Waverley,-33.89655554239219,151.25389885166038,Private room,80,2,1,2017-01-02,0.32,1,365
8835103,La Sirena - Ocean-front family home,44632239,Emilia,,Waverley,-33.907805723836525,151.26879480701834,Entire home/apt,1299,7,0,,,4,0
9687048,Bondi 4 bed house 3 night min,50036298,Fiona,,Waverley,-33.88878650142975,151.2786672435546,Entire home/apt,845,3,1,2017-01-02,0.32,1,63
14525096,Unique large one bedroom hideaway,4590517,Carolina,,Waverley,-33.888731554402746,151.28483275171166,Entire home/apt,185,2,8,2017-03-11,1.30,1,41
16306159,Bondi Beach  3 bedroom Designer Home,27521295,Hamish,,Waverley,-33.88638108513454,151.27540746218588,Entire home/apt,800,7,0,,,1,69
12177375,"Bright, modern and fresh Studio",8186909,Sian,,Waverley,-33.888906538984614,151.2708023762967,Entire home/apt,110,7,3,2016-09-25,0.34,1,229
14733261,Spacious Split level 1 bedroom apartment,91758016,David,,Waverley,-33.890581412326995,151.27422270603677,Entire home/apt,130,2,27,2017-03-25,3.88,1,307
10932176,12.5 sq meter room in big Bondi Junction house,22028328,Avi,,Waverley,-33.89352771464028,151.2553893470184,Private room,201,1,1,2017-02-26,0.79,1,89
2084780,Beach Swish 2 bedroom Amazing Views,543277,Joseph,,Waverley,-33.88925477938892,151.27752860866488,Entire home/apt,180,7,56,2017-03-26,1.48,6,350
15585204,Modern bedroom in Bondi Junction,46902386,Chloe,,Waverley,-33.89068710805769,151.25133183308077,Private room,130,2,3,2017-02-27,1.84,1,93
10506115,Studio with Balcony on Bondi Beach,1829010,Eva,,Waverley,-33.890146985396036,151.27616917336505,Entire home/apt,130,5,32,2017-04-02,2.72,2,53
16371590,North Bondi Beach Apartment,23733278,Ariane,,Waverley,-33.88585200828578,151.27797420048915,Private room,75,2,2,2017-01-16,0.69,1,35
773969,Bondi Beach  Family Home,4063419,Bartley,,Waverley,-33.88324186532204,151.28041702694927,Entire home/apt,250,5,1,2015-03-16,0.04,1,364
15979040,Large bedroom 5min from iconic Bondi Beach!!!,18152087,Barth,,Waverley,-33.88441480360284,151.27659022691645,Private room,100,7,0,,,1,0
